	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Muribaculum_intestinale_YL27	Metabolite	126.68907411700006	None	-1	126.68907411700006	1.0	11.255624110505826	11.255624110505826
11	Muribaculum_intestinale_YL27	Phosphate-e0	Microbe	-127.45775495869815	PAN	0	127.45775495869815	-1.0	11.289718993788027	-11.289718993788027
15	Muribaculum_intestinale_YL27	Mn2+-e0	Microbe	-0.9241112603158793	PAN	0	0.9241112603158793	-1.0	0.9613070582888068	-0.9613070582888068
17	Muribaculum_intestinale_YL27	Zn2+-e0	Microbe	-0.9241112603125747	PAN	0	0.9241112603125747	-1.0	0.961307058287088	-0.961307058287088
19	Muribaculum_intestinale_YL27	Co2+-e0	Microbe	-0.9241112603124196	PAN	0	0.9241112603124196	-1.0	0.9613070582870072	-0.9613070582870072
28	Muribaculum_intestinale_YL27	fe3-e0	Microbe	-0.9241112603072857	PAN	0	0.9241112603072857	-1.0	0.961307058284337	-0.961307058284337
34	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.9999999999990805	L-Alanine-e0	0	0.9999999999990805	-1.0	0.9999999999995403	-0.9999999999995403
35	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.9999999999984877	L-Aspartate-e0	0	1.9999999999984877	-1.0	1.4142135623725605	-1.4142135623725605
36	Muribaculum_intestinale_YL27	H+-e0	Microbe	0.5000000000004753	L-Cysteine-e0	0	0.5000000000004753	1.0	0.7071067811868836	0.7071067811868836
37	Muribaculum_intestinale_YL27	H+-e0	Microbe	-2.999999999999824	L-Arginine-e0	0	2.999999999999824	-1.0	1.7320508075688266	-1.7320508075688266
39	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.4999999999983986	Neu5Ac-e0	0	0.4999999999983986	-1.0	0.7071067811854151	-0.7071067811854151
42	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.0000000000000764	Glycine-e0	0	1.0000000000000764	-1.0	1.0000000000000382	-1.0000000000000382
51	Muribaculum_intestinale_YL27	H+-e0	Microbe	1.00000000000049	O2-e0	0	1.00000000000049	1.0	1.000000000000245	1.000000000000245
57	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.9999999999993694	L-Glutamate	0	1.9999999999993694	-1.0	1.414213562372872	-1.414213562372872
58	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.5000000000010094	L-Serine	0	0.5000000000010094	-1.0	0.7071067811872613	-0.7071067811872613
59	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.5000000000001539	L-Threonine	0	0.5000000000001539	-1.0	0.7071067811866564	-0.7071067811866564
60	Muribaculum_intestinale_YL27	H+-e0	Microbe	-4.999999999990245	Folate	0	4.999999999990245	-1.0	2.2360679774976084	-2.2360679774976084
61	Muribaculum_intestinale_YL27	H+-e0	Microbe	-3.9999999999947455	Riboflavin	0	3.9999999999947455	-1.0	1.9999999999986864	-1.9999999999986864
62	Muribaculum_intestinale_YL27	H+-e0	Microbe	522.0307923932389	PAN	0	522.0307923932389	1.0	22.847993180873434	22.847993180873434
63	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.9999999999991311	Asparagine	0	1.9999999999991311	-1.0	1.4142135623727878	-1.4142135623727878
64	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.9999999999989013	Glutamine	0	1.9999999999989013	-1.0	1.4142135623727066	-1.4142135623727066
65	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.99999999999935	lactate	0	0.99999999999935	-1.0	0.9999999999996749	-0.9999999999996749
81	Muribaculum_intestinale_YL27	L-Alanine-e0	Microbe	-1.0000000000000004	L-Alanine-e0	1	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
82	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	-1.0000000000000009	L-Aspartate-e0	1	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
83	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-1.0000000000000013	L-Cysteine-e0	1	1.0000000000000013	-1.0	1.0000000000000007	-1.0000000000000007
92	Muribaculum_intestinale_YL27	L-Histidine-e0	Microbe	-11.39328203113775	PAN	0	11.39328203113775	-1.0	3.3753936112900593	-3.3753936112900593
94	Muribaculum_intestinale_YL27	L-Arginine-e0	Microbe	-1.0000000000000009	L-Arginine-e0	1	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
103	Muribaculum_intestinale_YL27	L-Lysine-e0	Microbe	-41.26899935732356	PAN	0	41.26899935732356	-1.0	6.424095217018779	-6.424095217018779
115	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	0.9999999999991054	Folate	0	0.9999999999991054	1.0	0.9999999999995527	0.9999999999995527
116	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	0.9999999999995435	Riboflavin	0	0.9999999999995435	1.0	0.9999999999997717	0.9999999999997717
117	Muribaculum_intestinale_YL27	Inosine-e0	Microbe	-60.08478561381553	PAN	0	60.08478561381553	-1.0	7.751437648192464	-7.751437648192464
124	Muribaculum_intestinale_YL27	NH3-e0	Microbe	0.9999999999988016	L-Alanine-e0	0	0.9999999999988016	1.0	0.9999999999994008	0.9999999999994008
125	Muribaculum_intestinale_YL27	NH3-e0	Microbe	0.9999999999978225	L-Aspartate-e0	0	0.9999999999978225	1.0	0.9999999999989112	0.9999999999989112
126	Muribaculum_intestinale_YL27	NH3-e0	Microbe	0.9999999999993922	L-Cysteine-e0	0	0.9999999999993922	1.0	0.999999999999696	0.999999999999696
127	Muribaculum_intestinale_YL27	NH3-e0	Microbe	2.999999999999977	L-Arginine-e0	0	2.999999999999977	1.0	1.7320508075688705	1.7320508075688705
129	Muribaculum_intestinale_YL27	NH3-e0	Microbe	0.9999999999980644	Neu5Ac-e0	0	0.9999999999980644	1.0	0.9999999999990322	0.9999999999990322
130	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.0000000000002196	Glycine-e0	0	1.0000000000002196	1.0	1.0000000000001097	1.0000000000001097
138	Muribaculum_intestinale_YL27	NH3-e0	Microbe	0.9999999999991143	L-Glutamate	0	0.9999999999991143	1.0	0.9999999999995571	0.9999999999995571
139	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.0000000000016143	L-Serine	0	1.0000000000016143	1.0	1.0000000000008071	1.0000000000008071
140	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.0000000000004454	L-Threonine	0	1.0000000000004454	1.0	1.0000000000002227	1.0000000000002227
141	Muribaculum_intestinale_YL27	NH3-e0	Microbe	2.9999999999857536	Folate	0	2.9999999999857536	1.0	1.7320508075647647	1.7320508075647647
142	Muribaculum_intestinale_YL27	NH3-e0	Microbe	-837.7767654054212	PAN	0	837.7767654054212	-1.0	28.94437363988762	-28.94437363988762
143	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.9999999999988056	Asparagine	0	1.9999999999988056	1.0	1.4142135623726728	1.4142135623726728
144	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.9999999999984992	Glutamine	0	1.9999999999984992	1.0	1.4142135623725645	1.4142135623725645
145	Muribaculum_intestinale_YL27	NH3-e0	Microbe	1.0000000000009428	Putrescine	0	1.0000000000009428	1.0	1.0000000000004714	1.0000000000004714
147	Muribaculum_intestinale_YL27	Neu5Ac-e0	Microbe	-1.0000000000000007	Neu5Ac-e0	1	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
152	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.9999999999966207	L-Alanine-e0	0	1.9999999999966207	1.0	1.4142135623719003	1.4142135623719003
153	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.999999999993849	L-Aspartate-e0	0	1.999999999993849	1.0	1.4142135623709202	1.4142135623709202
154	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.4999999999982434	L-Cysteine-e0	0	1.4999999999982434	1.0	1.224744871390872	1.224744871390872
155	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	0.9999999999998217	L-Arginine-e0	0	0.9999999999998217	1.0	0.9999999999999108	0.9999999999999108
157	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	6.499999999994314	Neu5Ac-e0	0	6.499999999994314	1.0	2.549509756795277	2.549509756795277
159	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	3.9999999999961418	Galactose-e0	0	3.9999999999961418	1.0	1.9999999999990354	1.9999999999990354
160	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	3.999999999992464	D-Glucose-e0	0	3.999999999992464	1.0	1.999999999998116	1.999999999998116
162	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.0000000000005622	Glycine-e0	0	1.0000000000005622	1.0	1.000000000000281	1.000000000000281
164	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	3.999999999996066	D-Mannose-e0	0	3.999999999996066	1.0	1.9999999999990163	1.9999999999990163
180	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	-1.0000000000005103	O2-e0	0	1.0000000000005103	-1.0	1.0000000000002551	-1.0000000000002551
187	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	7.999999999981116	Sucrose	0	7.999999999981116	1.0	2.828427124742852	2.828427124742852
188	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	0.9999999999975344	L-Glutamate	0	0.9999999999975344	1.0	0.9999999999987672	0.9999999999987672
189	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.5000000000044393	L-Serine	0	1.5000000000044393	1.0	1.2247448713934015	1.2247448713934015
190	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	0.5000000000013297	L-Threonine	0	0.5000000000013297	1.0	0.7071067811874878	0.7071067811874878
191	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	4.666666666626914	Folate	0	4.666666666626914	1.0	2.160246899460086	2.160246899460086
192	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	6.66666666664595	Riboflavin	0	6.66666666664595	1.0	2.5819888974675997	2.5819888974675997
193	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	-2311.635575861182	PAN	0	2311.635575861182	-1.0	48.079471459877574	-48.079471459877574
194	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.999999999996547	Asparagine	0	1.999999999996547	1.0	1.4142135623718741	1.4142135623718741
195	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	0.9999999999958074	Glutamine	0	0.9999999999958074	1.0	0.9999999999979037	0.9999999999979037
196	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.9999999999976639	lactate	0	1.9999999999976639	1.0	1.4142135623722691	1.4142135623722691
197	Muribaculum_intestinale_YL27	Acetate-e0	Microbe	1.0000000000024645	Putrescine	0	1.0000000000024645	1.0	1.0000000000012321	1.0000000000012321
204	Muribaculum_intestinale_YL27	Ca2+-e0	Microbe	-0.9241112603140761	PAN	0	0.9241112603140761	-1.0	0.9613070582878689	-0.9613070582878689
206	Muribaculum_intestinale_YL27	Cu2+-e0	Microbe	-0.9241112603143192	PAN	0	0.9241112603143192	-1.0	0.9613070582879953	-0.9613070582879953
215	Muribaculum_intestinale_YL27	Fe2+-e0	Microbe	-1.924111260320134	PAN	0	1.924111260320134	-1.0	1.3871233760268529	-1.3871233760268529
218	Muribaculum_intestinale_YL27	Galactose-e0	Microbe	-1.0000000000000013	Galactose-e0	1	1.0000000000000013	-1.0	1.0000000000000007	-1.0000000000000007
219	Muribaculum_intestinale_YL27	D-Glucose-e0	Microbe	-0.9999999999999998	D-Glucose-e0	1	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
221	Muribaculum_intestinale_YL27	Glycine-e0	Microbe	-1.0000000000000018	Glycine-e0	1	1.0000000000000018	-1.0	1.0000000000000009	-1.0000000000000009
224	Muribaculum_intestinale_YL27	K+-e0	Microbe	-0.9241112603134374	PAN	0	0.9241112603134374	-1.0	0.9613070582875366	-0.9613070582875366
225	Muribaculum_intestinale_YL27	D-Mannose-e0	Microbe	-0.9999999999999992	D-Mannose-e0	1	0.9999999999999992	-1.0	0.9999999999999996	-0.9999999999999996
234	Muribaculum_intestinale_YL27	L-Methionine-e0	Microbe	-20.482435294944583	PAN	0	20.482435294944583	-1.0	4.525752456215937	-4.525752456215937
255	Muribaculum_intestinale_YL27	Propionate-e0	Microbe	0.9999999999998591	L-Glutamate	0	0.9999999999998591	1.0	0.9999999999999295	0.9999999999999295
256	Muribaculum_intestinale_YL27	Propionate-e0	Microbe	1.0000000000000617	L-Threonine	0	1.0000000000000617	1.0	1.0000000000000309	1.0000000000000309
257	Muribaculum_intestinale_YL27	Propionate-e0	Microbe	0.999999999997871	Folate	0	0.999999999997871	1.0	0.9999999999989355	0.9999999999989355
258	Muribaculum_intestinale_YL27	Propionate-e0	Microbe	-121.44622628895252	PAN	0	121.44622628895252	-1.0	11.020264347507846	-11.020264347507846
259	Muribaculum_intestinale_YL27	Propionate-e0	Microbe	0.9999999999997797	Glutamine	0	0.9999999999997797	1.0	0.9999999999998899	0.9999999999998899
262	Muribaculum_intestinale_YL27	Sulfate-e0	Microbe	-0.9241112603230794	PAN	0	0.9241112603230794	-1.0	0.9613070582925517	-0.9613070582925517
274	Muribaculum_intestinale_YL27	Cl--e0	Microbe	-0.9241112603135742	PAN	0	0.9241112603135742	-1.0	0.9613070582876078	-0.9613070582876078
288	Muribaculum_intestinale_YL27	Mg-e0	Microbe	-0.9241112603145648	PAN	0	0.9241112603145648	-1.0	0.961307058288123	-0.961307058288123
310	Muribaculum_intestinale_YL27	H2O-e0	Microbe	-0.9999999999992059	L-Cysteine-e0	0	0.9999999999992059	-1.0	0.9999999999996029	-0.9999999999996029
311	Muribaculum_intestinale_YL27	H2O-e0	Microbe	-2.0000000000001674	L-Arginine-e0	0	2.0000000000001674	-1.0	1.4142135623731542	-1.4142135623731542
313	Muribaculum_intestinale_YL27	H2O-e0	Microbe	2.000000000001587	Galactose-e0	0	2.000000000001587	1.0	1.4142135623736563	1.4142135623736563
314	Muribaculum_intestinale_YL27	H2O-e0	Microbe	2.000000000003643	D-Glucose-e0	0	2.000000000003643	1.0	1.414213562374383	1.414213562374383
317	Muribaculum_intestinale_YL27	H2O-e0	Microbe	2.000000000001666	D-Mannose-e0	0	2.000000000001666	1.0	1.414213562373684	1.414213562373684
335	Muribaculum_intestinale_YL27	H2O-e0	Microbe	3.000000000009426	Sucrose	0	3.000000000009426	1.0	1.7320508075715983	1.7320508075715983
336	Muribaculum_intestinale_YL27	H2O-e0	Microbe	-5.666666666645209	Folate	0	5.666666666645209	-1.0	2.3804761428431096	-2.3804761428431096
337	Muribaculum_intestinale_YL27	H2O-e0	Microbe	0.3333333333441068	Riboflavin	0	0.3333333333441068	1.0	0.5773502691989558	0.5773502691989558
338	Muribaculum_intestinale_YL27	H2O-e0	Microbe	1294.1151345526775	PAN	0	1294.1151345526775	1.0	35.9738117879198	35.9738117879198
339	Muribaculum_intestinale_YL27	H2O-e0	Microbe	-0.9999999999984003	Asparagine	0	0.9999999999984003	-1.0	0.9999999999992001	-0.9999999999992001
340	Muribaculum_intestinale_YL27	H2O-e0	Microbe	-0.9999999999978924	Glutamine	0	0.9999999999978924	-1.0	0.9999999999989462	-0.9999999999989462
341	Muribaculum_intestinale_YL27	H2O-e0	Microbe	1.000000000001094	lactate	0	1.000000000001094	1.0	1.000000000000547	1.000000000000547
354	Muribaculum_intestinale_YL27	CO2-e0	Microbe	0.999999999998425	L-Alanine-e0	0	0.999999999998425	1.0	0.9999999999992125	0.9999999999992125
355	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999973062	L-Aspartate-e0	0	1.9999999999973062	1.0	1.4142135623721426	1.4142135623721426
356	Muribaculum_intestinale_YL27	CO2-e0	Microbe	0.9999999999991537	L-Cysteine-e0	0	0.9999999999991537	1.0	0.9999999999995768	0.9999999999995768
357	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999997575	L-Arginine-e0	0	1.9999999999997575	1.0	1.4142135623730092	1.4142135623730092
359	Muribaculum_intestinale_YL27	CO2-e0	Microbe	2.999999999996881	Neu5Ac-e0	0	2.999999999996881	1.0	1.732050807567977	1.732050807567977
361	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999978488	Galactose-e0	0	1.9999999999978488	1.0	1.4142135623723344	1.4142135623723344
362	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999963824	D-Glucose-e0	0	1.9999999999963824	1.0	1.414213562371816	1.414213562371816
364	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.000000000000058	Glycine-e0	0	1.000000000000058	1.0	1.0000000000000289	1.0000000000000289
366	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999977467	D-Mannose-e0	0	1.9999999999977467	1.0	1.4142135623722984	1.4142135623722984
379	Muribaculum_intestinale_YL27	CO2-e0	Microbe	3.9999999999912372	Sucrose	0	3.9999999999912372	1.0	1.9999999999978093	1.9999999999978093
380	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.999999999998791	L-Glutamate	0	1.999999999998791	1.0	1.4142135623726675	1.4142135623726675
381	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.000000000001605	L-Serine	0	1.000000000001605	1.0	1.0000000000008025	1.0000000000008025
382	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.0000000000003564	L-Threonine	0	1.0000000000003564	1.0	1.000000000000178	1.000000000000178
383	Muribaculum_intestinale_YL27	CO2-e0	Microbe	4.333333333316525	Folate	0	4.333333333316525	1.0	2.0816659994620954	2.0816659994620954
384	Muribaculum_intestinale_YL27	CO2-e0	Microbe	3.3333333333239246	Riboflavin	0	3.3333333333239246	1.0	1.825741858347977	1.825741858347977
385	Muribaculum_intestinale_YL27	CO2-e0	Microbe	-916.7737628313197	PAN	0	916.7737628313197	-1.0	30.27827212426957	-30.27827212426957
386	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999983729	Asparagine	0	1.9999999999983729	1.0	1.4142135623725198	1.4142135623725198
387	Muribaculum_intestinale_YL27	CO2-e0	Microbe	1.9999999999980635	Glutamine	0	1.9999999999980635	1.0	1.4142135623724104	1.4142135623724104
388	Muribaculum_intestinale_YL27	CO2-e0	Microbe	0.9999999999987935	lactate	0	0.9999999999987935	1.0	0.9999999999993967	0.9999999999993967
394	Muribaculum_intestinale_YL27	O2-e0	Microbe	-1.0000000000000009	O2-e0	1	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
396	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0	Microbe	0.4999999999953958	PAN	0	0.4999999999953958	1.0	0.7071067811832918	0.7071067811832918
415	Muribaculum_intestinale_YL27	H2S-e0	Microbe	0.9999999999999921	L-Cysteine-e0	0	0.9999999999999921	1.0	0.999999999999996	0.999999999999996
421	Muribaculum_intestinale_YL27	H2S-e0	Microbe	-12.013505963492445	PAN	0	12.013505963492445	-1.0	3.466050484844738	-3.466050484844738
433	Muribaculum_intestinale_YL27	Sucrose	Microbe	-1.0000000000000004	Sucrose	1	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
434	Muribaculum_intestinale_YL27	L-Glutamate	Microbe	-1.0	L-Glutamate	1	1.0	-1.0	1.0	-1.0
436	Muribaculum_intestinale_YL27	L-Phenylalanine	Microbe	-22.280195972058404	PAN	0	22.280195972058404	-1.0	4.720190247443254	-4.720190247443254
438	Muribaculum_intestinale_YL27	L-Proline	Microbe	-26.584324739376544	PAN	0	26.584324739376544	-1.0	5.155998908007695	-5.155998908007695
439	Muribaculum_intestinale_YL27	L-Serine	Microbe	-1.0	L-Serine	1	1.0	-1.0	1.0	-1.0
440	Muribaculum_intestinale_YL27	L-Threonine	Microbe	-0.9999999999999979	L-Threonine	1	0.9999999999999979	-1.0	0.9999999999999989	-0.9999999999999989
449	Muribaculum_intestinale_YL27	L-Tyrosine	Microbe	-17.083554956425388	PAN	0	17.083554956425388	-1.0	4.133225732575634	-4.133225732575634
451	Muribaculum_intestinale_YL27	Folate	Microbe	-1.0000000000000002	Folate	1	1.0000000000000002	-1.0	1.0	-1.0
452	Muribaculum_intestinale_YL27	Riboflavin	Microbe	-1.0000000000000007	Riboflavin	1	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
453	Muribaculum_intestinale_YL27	PAN	Microbe	-0.9999999999998147	PAN	1	0.9999999999998147	-1.0	0.9999999999999073	-0.9999999999999073
454	Muribaculum_intestinale_YL27	Asparagine	Microbe	-0.9999999999999998	Asparagine	1	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
455	Muribaculum_intestinale_YL27	Glutamine	Microbe	-0.9999999999999996	Glutamine	1	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
456	Muribaculum_intestinale_YL27	lactate	Microbe	-1.0000000000000002	lactate	1	1.0000000000000002	-1.0	1.0	-1.0
457	Muribaculum_intestinale_YL27	Putrescine	Microbe	-0.9999999999999999	Putrescine	1	0.9999999999999999	-1.0	0.9999999999999999	-0.9999999999999999
460	Muribaculum_intestinale_YL27	Glycolaldehyde-e0	Microbe	-0.9999999999999705	Folate	0	0.9999999999999705	-1.0	0.9999999999999852	-0.9999999999999852
461	Muribaculum_intestinale_YL27	Glycolaldehyde-e0	Microbe	1.4999999999882871	PAN	0	1.4999999999882871	1.0	1.2247448713868072	1.2247448713868072
470	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0	Microbe	1.4999999999567974	PAN	0	1.4999999999567974	1.0	1.2247448713739517	1.2247448713739517
480	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-1.9999999999965519	L-Alanine-e0	0	1.9999999999965519	-1.0	1.414213562371876	-1.414213562371876
481	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-1.9999999999937847	L-Aspartate-e0	0	1.9999999999937847	-1.0	1.4142135623708976	-1.4142135623708976
482	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-0.9999999999982045	L-Cysteine-e0	0	0.9999999999982045	-1.0	0.9999999999991023	-0.9999999999991023
483	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-1.9999999999997526	L-Arginine-e0	0	1.9999999999997526	-1.0	1.4142135623730077	-1.4142135623730077
485	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-4.999999999994199	Neu5Ac-e0	0	4.999999999994199	-1.0	2.2360679774984926	-2.2360679774984926
487	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-3.9999999999960685	Galactose-e0	0	3.9999999999960685	-1.0	1.999999999999017	-1.999999999999017
488	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-3.9999999999923914	D-Glucose-e0	0	3.9999999999923914	-1.0	1.9999999999980977	-1.9999999999980977
490	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-1.0000000000005287	Glycine-e0	0	1.0000000000005287	-1.0	1.0000000000002642	-1.0000000000002642
492	Muribaculum_intestinale_YL27	Formate-e0-e0	Microbe	-3.999999999995994	D-Mannose-e0	0	3.999999999995994	-1.0	1.9999999999989984	-1.9999999999989984
